"PERSON_ID","RACE","GENDER","start_year"
100672,"White","Male",2010
100673,"Black/African-American","Male",2010
100677,"White","Female",2017
100678,"Black/African-American","Male",2011
100680,"Black/African-American","Female",2016
100681,"Black/African-American","Female",2014
100682,"Black/African-American","Female",2012
100684,"Black/African-American","Male",2016
100688,"White","Female",2014
100689,"No Data","Female",2016
100690,"White","Female",2015
100692,"White","Male",2016
100695,"Black/African-American","Male",2015
100698,"White","Female",2017
100699,"Black/African-American","Male",2017
100700,"White","Male",2010
100701,"White","Male",2016
100702,"Black/African-American","Female",2011
100708,"White","Female",2014
100709,"White","Male",2012
100710,"White","Female",2015
100711,"No Data","Female",2013
100713,"Black/African-American","Female",2017
100717,"White","Male",2013
100723,"White","Female",2016
100724,"No Data","Male",2016
100727,"Black/African-American","Female",2016
100728,"White","Male",2016
100731,"Black/African-American","Female",2013
100733,"White","Male",2010
100734,"Black/African-American","Female",2016
100735,"No Data","Female",2010
100738,"White","Female",2010
100743,"Black/African-American","Female",2012
100744,"White","Male",2016
100748,"No Data","Female",2015
100749,"No Data","Female",2017
100750,"No Data","Female",2013
100753,"White","Female",2016
100754,"No Data","Female",2010
100755,"White","Female",2011
100757,"White","Male",2017
100758,"White","Female",2013
100760,"White","Male",2013
100761,"White","Male",2011
100762,"White","Female",2012
100763,"Black/African-American","Female",2013
100764,"White","Female",2011
100766,"White","Male",2011
100767,"No Data","Female",2012
100768,"White","Male",2012
100770,"Black/African-American","Female",2017
100772,"White","Female",2010
100773,"White","Female",2011
100777,"Black/African-American","Male",2012
100778,"White","Female",2010
100779,"White","Male",2012
100781,"Black/African-American","Male",2015
100783,"White","Female",2015
100784,"White","Female",2016
100785,"No Data","Female",2014
100786,"No Data","Male",2017
100788,"White","Female",2015
100790,"White","Male",2014
100791,"Black/African-American","Female",2010
100792,"White","Male",2017
100795,"White","Male",2017
100796,"No Data","Female",2011
100798,"White","Female",2012
100799,"Black/African-American","Male",2016
100801,"Black/African-American","Female",2012
100803,"Black/African-American","Female",2010
100805,"White","Male",2017
100807,"White","Female",2016
100808,"Black/African-American","Female",2017
100809,"White","Female",2016
100810,"White","Female",2017
100811,"White","Female",2010
100813,"Black/African-American","Female",2011
100814,"White","Male",2013
100815,"Black/African-American","Male",2014
100817,"Black/African-American","Female",2017
100818,"Black/African-American","Female",2010
100819,"No Data","Female",2015
100820,"Black/African-American","Male",2010
100821,"No Data","Female",2017
100822,"White","Male",2011
100823,"White","Male",2012
100825,"Biracial/Multiracial","Male",2017
100826,"No Data","Female",2016
100828,"No Data","Male",2016
100830,"No Data","Female",2017
100832,"White","Female",2011
100834,"Biracial/Multiracial","Female",2011
100839,"Black/African-American","Female",2010
100840,"No Data","Male",2017
100842,"No Data","Male",2012
100843,"White","Male",2017
100844,"Biracial/Multiracial","Male",2012
100845,"Black/African-American","Male",2015
100847,"White","Female",2010
100849,"White","Female",2013
100850,"No Data","Female",2010
100851,"White","Male",2017
100855,"White","Female",2010
100856,"White","Female",2014
100858,"No Data","Female",2015
100861,"White","Female",2014
100862,"No Data","Female",2017
100864,"White","Female",2015
100865,"Black/African-American","Female",2015
100866,"No Data","Female",2016
100867,"Black/African-American","Female",2014
100868,"Black/African-American","Female",2013
100869,"Biracial/Multiracial","Female",2011
100870,"White","Female",2015
100872,"White","Female",2016
100874,"Black/African-American","Male",2016
100875,"Black/African-American","Female",2013
100877,"Black/African-American","Male",2010
100878,"White","Male",2011
100879,"Black/African-American","Male",2015
100880,"Black/African-American","Female",2012
100882,"Black/African-American","Female",2011
100883,"Black/African-American","Female",2010
100885,"White","Male",2012
100887,"No Data","Male",2017
100888,"White","Female",2012
100890,"No Data","Female",2015
100893,"White","Male",2017
100894,"Black/African-American","Male",2013
100896,"Black/African-American","Female",2013
100897,"Black/African-American","Female",2017
100898,"Asian","Female",2017
100900,"White","Male",2016
100901,"White","Female",2010
100902,"White","Female",2015
100903,"White","Female",2010
100905,"Black/African-American","Female",2014
100906,"White","Female",2013
100908,"No Data","Female",2011
100909,"Black/African-American","Male",2013
100910,"Black/African-American","Female",2012
100911,"White","Male",2012
100912,"White","Female",2015
100913,"White","Male",2017
100914,"Black/African-American","Female",2011
100918,"Black/African-American","Male",2010
100919,"White","Male",2013
100920,"No Data","Male",2015
100921,"White","Male",2017
100922,"White","Female",2010
100923,"White","Female",2011
100925,"No Data","Female",2012
100926,"Black/African-American","Male",2017
100927,"Black/African-American","Female",2017
100928,"Black/African-American","Female",2011
100929,"White","Male",2011
100930,"Black/African-American","Female",2011
100932,"White","Female",2016
100933,"Black/African-American","Male",2015
100934,"No Data","Male",2015
100935,"White","Male",2015
100936,"White","Male",2016
100937,"White","Male",2016
100938,"No Data","Female",2016
100941,"Black/African-American","Male",2016
100943,"No Data","Female",2017
100944,"White","Female",2011
100947,"No Data","Female",2016
100949,"Black/African-American","Female",2010
100950,"White","Male",2010
100951,"White","Female",2012
100952,"Black/African-American","Male",2013
100953,"White","Male",2012
100955,"Black/African-American","Female",2015
100956,"Black/African-American","Female",2012
100959,"Black/African-American","Female",2014
100965,"White","Male",2010
100966,"White","Female",2013
100970,"White","Male",2015
100971,"Black/African-American","Male",2010
100972,"Black/African-American","Female",2015
100975,"White","Female",2017
100978,"White","Female",2013
100981,"Black/African-American","Female",2013
100984,"Black/African-American","Female",2011
100985,"Black/African-American","Female",2016
100986,"White","Male",2016
100987,"White","Female",2012
100988,"White","Male",2014
100991,"White","Male",2014
100993,"White","Female",2013
100995,"White","Female",2017
100997,"White","Female",2015
100998,"White","Female",2012
100999,"Black/African-American","Female",2013
101000,"No Data","Male",2011
101003,"No Data","Male",2015
101004,"No Data","Male",2011
101005,"White","Female",2014
101011,"White","Female",2012
101012,"White","Female",2013
101015,"Black/African-American","Male",2011
101016,"Black/African-American","Male",2017
101017,"Asian","Male",2016
101020,"Black/African-American","Female",2010
101022,"White","Female",2017
101024,"White","Female",2016
101025,"Black/African-American","Female",2012
101027,"White","Female",2010
101028,"No Data","Female",2014
101029,"No Data","Male",2016
101030,"No Data","Female",2013
101031,"White","Female",2015
101032,"Black/African-American","Female",2014
101033,"White","Female",2013
101034,"White","Male",2015
101037,"White","Female",2017
101038,"Black/African-American","Female",2010
101039,"White","Female",2015
101040,"White","Male",2011
101042,"No Data","Female",2017
101043,"White","Male",2015
101045,"White","Male",2011
101046,"Black/African-American","Female",2010
101047,"Black/African-American","Female",2010
101048,"White","Male",2010
101050,"White","Female",2012
101051,"White","Female",2011
101052,"Black/African-American","Male",2017
101053,"No Data","Female",2010
101054,"White","Male",2016
101056,"White","Female",2016
101057,"White","Male",2012
101058,"White","Male",2016
101059,"Black/African-American","Female",2010
101061,"No Data","Female",2013
101063,"Black/African-American","Female",2015
101064,"White","Female",2013
101065,"White","Male",2013
101068,"Black/African-American","Male",2012
101071,"White","Female",2016
101072,"White","Female",2011
101073,"Black/African-American","Female",2015
101076,"Black/African-American","Female",2017
101077,"White","Male",2010
101081,"White","Male",2012
101082,"White","Female",2010
101085,"Black/African-American","Male",2015
101087,"White","Male",2012
101088,"White","Female",2012
101089,"No Data","Female",2014
101090,"White","Male",2012
101091,"No Data","Male",2017
101092,"Black/African-American","Female",2012
101096,"Black/African-American","Male",2015
101102,"Biracial/Multiracial","Female",2011
101103,"White","Male",2011
101105,"No Data","Male",2011
101107,"No Data","Female",2016
101109,"Black/African-American","Female",2014
101110,"Black/African-American","Female",2016
101111,"Black/African-American","Female",2017
101112,"White","Female",2017
101113,"Black/African-American","Female",2016
101115,"Black/African-American","Female",2011
101116,"Black/African-American","Female",2012
101117,"Black/African-American","Female",2011
101118,"No Data","Female",2017
101119,"White","Female",2012
101120,"White","Male",2011
101121,"White","Male",2015
101124,"Black/African-American","Female",2010
101125,"Black/African-American","Male",2011
101126,"White","Female",2011
101127,"White","Female",2017
101128,"White","Female",2011
101130,"White","Female",2011
101131,"Black/African-American","Female",2010
101139,"No Data","Male",2015
101142,"White","Male",2016
101143,"Black/African-American","Male",2016
101146,"White","Female",2017
101147,"White","Female",2011
101148,"White","Male",2013
101149,"White","Female",2015
101150,"Black/African-American","Female",2016
101151,"No Data","Male",2014
101152,"No Data","Female",2011
101153,"White","Female",2016
101154,"White","Female",2016
101156,"Black/African-American","Female",2011
101157,"Asian","Male",2012
101158,"Black/African-American","Male",2014
101159,"White","Male",2017
101161,"White","Female",2011
101162,"No Data","Male",2016
101163,"Black/African-American","Male",2010
101164,"White","Male",2016
101166,"White","Female",2011
101168,"Black/African-American","Female",2012
101169,"White","Male",2010
101172,"No Data","Female",2013
101174,"No Data","Male",2014
101175,"White","Male",2010
101176,"Black/African-American","Female",2015
101178,"No Data","Male",2010
101181,"No Data","Female",2013
101183,"Asian","Female",2010
101184,"White","Male",2017
101185,"White","Female",2010
101186,"No Data","Male",2016
101188,"No Data","Male",2010
101189,"No Data","Male",2015
101190,"White","Male",2010
101191,"Black/African-American","Male",2011
101192,"No Data","Male",2016
101193,"White","Female",2016
101195,"Black/African-American","Female",2010
101196,"Asian","Male",2016
101198,"White","Female",2010
101200,"White","Female",2011
101202,"Black/African-American","Female",2011
101204,"No Data","Female",2011
101206,"No Data","Female",2017
101207,"White","Female",2015
101208,"White","Female",2014
101209,"White","Female",2013
101211,"White","Female",2017
101212,"No Data","Male",2016
101213,"No Data","Female",2011
101216,"White","Female",2010
101217,"Black/African-American","Male",2015
101218,"Biracial/Multiracial","Female",2012
101222,"White","Male",2016
101223,"White","Female",2013
101224,"Asian","Male",2013
101226,"Black/African-American","Female",2010
101228,"White","Female",2017
101229,"Black/African-American","Male",2012
101230,"No Data","Female",2014
